ID;Année_Cession;Pays;Département;Commune;Nature;Ministère_occupant;Service_occupant;Type_Procédure_ayant_mené_à_la_vente;Nature_juridique_Acquereur;Année_de_1ère_inscription;Code_INSEE_Commune;Lieu_dit;Numéro;Cardinaux_multiplicatifs;Voie;Adresse;Opérateur;Nb_Procédure;Date_de_signature_de_l_acte_de_vente;adresse_complete;geom
159870017;2015;FRANCE;POLYNESIE FRANCAISE;FAAA;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;DGAC;Appel d'offres;Personnes physiques non commerçantes;2015;98715;CITÉ DE L'AIR;43;;ROUTE;DE LA CITÉ DE L'AIR;;1;2015-11-03;43 ROUTE DE LA CITÉ DE L'AIR;
160660026;2015;FRANCE;PYRÉNÉES-ORIENTALES;COLLIOURE;ESPACE NATUREL;Ministère de la défense;AUTRES;Droit de priorité;Collectivités territoriales;2016;66053;FORT MIRADOU;;;;;;1;2015-05-05;;42.525364, 3.080212
120010031;2013;FRANCE;AIN;NEYRON;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;SG/DAFI;Droit de priorité;Collectivités territoriales;2012;01275;LE PETIT BARRY;;;;;;1;2013-03-19;;45.814419, 4.93184
120020043;2013;FRANCE;AISNE;SOISSONS;BATIMENT TECHNIQUE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2012;02722;;;;RUE;DU PRÉSIDENT RENÉ COTY;;1;2013-11-07;RUE DU PRÉSIDENT RENÉ COTY;49.392947, 3.337254
120030024;2013;FRANCE;ALLIER;VICHY;ESPACE NATUREL;Ministère de la santé, de la jeunesse, des sports et de la vie associative : santé;AUTRES;Appel d'offres;Entreprises société;2012;03310;;3,5,9;;AVENUE;POINCARÉ;;3;2013-07-11;3,5,9 AVENUE POINCARÉ;46.115432, 3.438455
120040019;2013;FRANCE;ALPES DE HAUTE-PROVENCE;MORIEZ;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Gré à gré;Personnes physiques non commerçantes;2012;04133;PRÉ D'ANTONISNARD;;;;;;1;2013-05-24;;43.960843, 6.469787
120060059;2013;FRANCE;ALPES-MARITIMES;NICE;BATIMENT TECHNIQUE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Autres droits;Entreprises société;2012;06088;DELAISSE EX RN 202 CD 100 (CD 116);;;;;;1;2013-04-02;;43.701875, 7.267464
120130070;2013;FRANCE;BOUCHES-DU-RHÔNE;ST VICTORET;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;DGAC;Adjudication;Personnes physiques non commerçantes;2012;13102;;;;QUARTIER;QUARTIER CITE DU CAMP;;1;2013-01-14;QUARTIER QUARTIER CITE DU CAMP;
120490014;2013;FRANCE;MAINE-ET-LOIRE;ANGERS;ESPACE AMENAGE;Ministère de l'enseignement supérieur et de la recherche;OPERATEUR;Gré à gré;Etablissements publics locaux;2012;49007;BOIS L'ABBÉ;;;;;INRA - Institut national de la recherche agronomique (INRA);1;2013-04-16;;47.47207, -0.556585
120520000;2013;FRANCE;HAUTE-MARNE;CHAUMONT;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;SG/DAFI;Gré à gré;Personnes physiques non commerçantes;2012;52121;;4;;RUE;MARÉSCHAL;;2;2013-09-02;4 RUE MARÉSCHAL;48.106922, 5.140388
120540047;2013;FRANCE;MEURTHE-ET-MOSELLE;PONT ST VINCENT;ESPACE NATUREL;Biens non affectés;N/A;Autres droits;Entreprises société;2012;54432;LE RONDEAU;;;;;;1;2013-03-15;;48.604597, 6.097287
120550026;2013;FRANCE;MEUSE;DANNEVOUX;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2012;55146;AU CHAMPY;;;;;;1;2013-10-04;;49.307607, 5.234328
120570030;2013;FRANCE;MOSELLE;TERVILLE;RESEAUX ET VOIRIES;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Droit de priorité;Etablissements publics locaux;2012;57666;KLEINE HUTH;;;;;;1;2013-01-08;;49.34429, 6.13344
120730042;2013;FRANCE;SAVOIE;BRAMANS;ESPACE AMENAGE;Ministère de la défense;AUTRES;Droit de priorité;Collectivités territoriales;2012;73056;VERS LES MOULINS;;;;;;1;2013-02-05;;45.234545, 6.788261
120740019;2013;FRANCE;HAUTE-SAVOIE;FETERNES;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2012;74127;VOUGRON;;;;;;1;2013-04-08;;46.352538, 6.561808
120750081;2013;FRANCE;PARIS;PARIS 07;LOGEMENT;Ministère des affaires étrangères et européennes;Autres;Recours à une agence;Personnes physiques non commerçantes;2012;75107;;27;;RUE;DE CONSTANTINE;;2;2013-10-16;27 RUE DE CONSTANTINE;48.858423, 2.314792
120760023;2013;FRANCE;SEINE-MARITIME;LE HAVRE;RESEAUX ET VOIRIES;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2012;76351;;;;RUE;CHURCHILL;;1;2013-07-02;RUE CHURCHILL;49.494243, 0.138128
120780007;2013;FRANCE;YVELINES;SARTROUVILLE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2012;78586;;;;RUE;DE LA PIERRÉE (AS 1, 7, 9, 10 26A03CA);;1;2013-10-01;RUE DE LA PIERRÉE (AS 1, 7, 9, 10 26A03CA);48.942398, 2.176664
120780010;2013;FRANCE;YVELINES;LES MUREAUX;ESPACE AMENAGE;Ministère de la défense;AUTRES;Gré à gré;Entreprises société;2012;78440;;21-23;;RUE;DE POISSY (AN 437 POUR 27A51CA);;1;2013-01-16;21-23 RUE DE POISSY (AN 437 POUR 27A51CA);48.991357, 1.915655
120810022;2013;FRANCE;TARN;ALBI;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2012;81004;;4;;CHEMIN;DE LA TEULIÈRE;;1;2013-10-25;4 CHEMIN DE LA TEULIÈRE;43.923672, 2.182558
120820001;2013;FRANCE;TARN-ET-GARONNE;MONTAUBAN;BATIMENT TECHNIQUE;Ministère de la défense;AUTRES;Droit de priorité;Collectivités territoriales;2012;82121;;8;;RUE;DU DR LABAT;;1;2013-06-07;8 RUE DU DR LABAT;44.026106, 1.345608
120990093;2013;HONGRIE;;;LOGEMENT;Ministère des affaires étrangères et européennes;Bien à l'étranger;;Personnes physiques non commerçantes;2012;;;;;;H 1013 BUDAPEST, VARKERT RAKPART 11;;;2013-06-28;H 1013 BUDAPEST, VARKERT RAKPART 11;
129710003;2013;FRANCE;GUADELOUPE;ST CLAUDE;LOGEMENT;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2012;97124;;22;;RUE;NLLE CITÉ BE 211;;1;2013-01-31;22 RUE NLLE CITÉ BE 211;16.014637, -61.714468
129740023;2013;FRANCE;LA REUNION;ST PIERRE;LOGEMENT;Biens non affectés;N/A;Adjudication;Personnes physiques non commerçantes;2012;97416;15 CITE CANABADY;;;BOULEVARD;BANK;;2;2013-05-15;BOULEVARD BANK;-21.330328, 55.473958
129740038;2013;FRANCE;LA REUNION;ST DENIS;ESPACE NATUREL;Ministère de la défense;AUTRES;Droit de priorité;Collectivités territoriales;2012;97411;LA REDOUTE;9033;;;;;1;2013-02-11;9033;-20.943522, 55.448016
130010011;2013;FRANCE;AIN;MANTENAY MONTLIN;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Appel d'offres;Entreprises société;2013;01230;VERNES;;;;;;1;2013-10-03;;46.423999, 5.097995
130060018;2013;FRANCE;ALPES-MARITIMES;VENCE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;SG/DAFI;Gré à gré;Personnes physiques non commerçantes;2013;06157;;;;ROUTE;DE SAINT JEANNET;;1;2013-09-20;ROUTE DE SAINT JEANNET;43.735998, 7.124248
130080012;2013;FRANCE;ARDENNES;SAULCES MONCLIN;ESPACE AMENAGE;Biens non affectés;N/A;Gré à gré;Collectivités territoriales;2013;08402;;;;CHEMIN;RURAL;;1;2013-05-28;CHEMIN RURAL;49.576103, 4.496769
130090013;2013;FRANCE;ARIÈGE;FOIX;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2013;09122;LES BENTENAOUS;;;;;;1;2013-11-26;;42.965034, 1.606397
130090014;2013;FRANCE;ARIÈGE;ERCE;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2013;09113;LAOUZE;;;;;;1;2013-12-12;;42.848914, 1.288931
130120010;2013;FRANCE;AVEYRON;CORNUS;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Personnes physiques non commerçantes;2013;12077;CAUSSE DU LARZAC;;;;;;1;2013-11-21;;43.901461, 3.177983
130140014;2013;FRANCE;CALVADOS;LISIEUX;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Personnes physiques non commerçantes;2013;14366;;;;CHEMIN;DE LA BONDE;;1;2013-10-01;CHEMIN DE LA BONDE;49.128151, 0.227287
130160027;2013;FRANCE;CHARENTE;PRESSIGNAC;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2013;16270;PUY REDON;;;;;;1;2013-11-08;;45.825478, 0.741789
130170014;2013;FRANCE;CHARENTE-MARITIME;ST MARTIN DE RE;ESPACE NATUREL;Ministère de la justice et des libertés;Administration centrale;Droit de priorité;Collectivités territoriales;2013;17369;LES FORTIFICATIONS;;;;;;1;2013-12-26;;46.202743, -1.367543
130170019;2013;FRANCE;CHARENTE-MARITIME;PUILBOREAU;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2013;17291;LES BASSES GONTHIÈRES;;;;;;1;2013-12-18;;46.185005, -1.118146
130180011;2013;FRANCE;CHER;SANCERRE;ESPACE AMENAGE;Ministère de l'intérieur, de l'Outre-mer et des collectivités territoriales;Police Nationale;Gré à gré;Entreprises société;2013;18241;SUR LE FORT;;;AVENUE;DE VERDUN;;1;2013-06-26;AVENUE DE VERDUN;47.327656, 2.830496
130260015;2013;FRANCE;DRÔME;MONTELIMAR;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;SG/DAFI;Autres droits;Entreprises société;2013;26198;DAURELLE;;;;;;1;2013-03-09;;44.558311, 4.750317
130630012;2013;FRANCE;PUY-DE-DÔME;PERPEZAT;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Autres droits;Personnes physiques non commerçantes;2013;63274;LA PLANE;;;;;;1;2013-02-20;;45.679434, 2.773906
130700021;2013;FRANCE;HAUTE-SAÔNE;CITERS;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2013;70155;LA GARE;;;;;;1;2013-09-16;;47.739724, 6.403511
130760015;2013;FRANCE;SEINE-MARITIME;CRIEL SUR MER;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2013;76192;CHANTEREINE;;;;;;1;2013-12-16;;50.01578, 1.316024
130770025;2013;FRANCE;SEINE-ET-MARNE;BUSSY ST GEORGES;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGALN;Gré à gré;Etablissements publics locaux;2013;77058;BEL AIR;;;;;;1;2013-05-14;;48.841466, 2.697527
139730062;2013;FRANCE;GUYANE;MONTSINERY TONNEGRANDE;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2013;97313;BANANE;;;;;;1;2013-04-18;;4.811888, -52.507968
120590072;2017;FRANCE;NORD;ORCHIES;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Indivision;2012;59449;;8;;RUE;DES GLYCINES;;1;2017-06-13;8 RUE DES GLYCINES;50.479778, 3.240751
120620036;2017;FRANCE;PAS-DE-CALAIS;EPINOY;OUVRAGE D'ART DES RESEAUX ET VOIRIES;Ministère de la défense;AUTRES;Autres droits;Collectivités territoriales;2012;62298;GONIO;;;;;;1;2017-10-04;;50.229306, 3.162376
120690012;2017;FRANCE;RHÔNE;LYON 08;LOGEMENT;Ministère du Travail, des relations sociales, de la famille et de la solidarité;AUTRES;Droit de priorité;Etablissements publics locaux;2012;69388;;27;;AVENUE;PAUL SANTY;;1;2017-03-29;27 AVENUE PAUL SANTY;45.733664, 4.871917
120770075;2017;FRANCE;SEINE-ET-MARNE;MELUN;LOGEMENT;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Adjudication;Entreprises société;2012;77288;;43;;RUE;DAJOT;;1;2017-02-03;43 RUE DAJOT;48.530555, 2.658519
120810006;2017;FRANCE;TARN;ALBI;BUREAU;Ministère de la culture et de la communication;AUTRES;Appel d'offres;Entreprises société;2012;81004;;13;;RUE;DU SEL;;2;2017-09-13;13 RUE DU SEL;43.925989, 2.145819
130990125;2017;PAYS-BAS;;;BUREAU;Ministère des affaires étrangères et européennes;Bien à l'étranger;;Entreprises société;2013;;;2;;;VIJZELGRACHT;;;2017-09-01;2  VIJZELGRACHT;
140930012;2017;FRANCE;SEINE-SAINT-DENIS;LA COURNEUVE;RESEAUX ET VOIRIES;Ministère des affaires étrangères et européennes;Autres;Autres droits;Collectivités territoriales;2014;93027;;;;RUE;SUZANNE MASSON;;1;2017-04-12;RUE SUZANNE MASSON;48.923325, 2.387571
150040014;2017;FRANCE;ALPES DE HAUTE-PROVENCE;DIGNE LES BAINS;LOGEMENT;Ministère de l'économie, de l'industrie et de l'emploi;DGCCRF;Appel d'offres;Personnes physiques non commerçantes;2015;04070;DES EAUX CHAUDES ETOILE DES ALPES;;;TRAVERSE;DIGNE LES BAINS;;1;2017-08-28;TRAVERSE DIGNE LES BAINS;44.085944, 6.220304
1502B0014;2017;FRANCE;HAUTE CORSE;ERSA;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Droit de priorité;Collectivités territoriales;2015;2B107;TOLLARE. BARCAGGIO;;;;;;1;2017-06-22;;42.974707, 9.379302
150720012;2017;FRANCE;SARTHE;CHATEAU DU LOIR;BUREAU;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Adjudication;Collectivités territoriales;2015;72071;;32;;CHEMIN;DU GOULARD;;3;2017-02-07;32 CHEMIN DU GOULARD;47.686429, 0.423598
160100011;2017;FRANCE;AUBE;BUCHERES;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2016;10067;CANAL SANS EAU;;;ROUTE;RD 671;;1;2017-02-06;ROUTE RD 671;
160110013;2017;FRANCE;AUDE;BARBAIRA;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2016;11027;LE VILLAGE;;;CHEMIN;RURAL N°1;;1;2017-06-28;CHEMIN RURAL N°1;43.184543, 2.514012
160220043;2017;FRANCE;CÔTES D'ARMOR;LA PRENESSAYE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Personnes physiques non commerçantes;2016;22255;LD LA MILLIONNERIE;;;;;;1;2017-08-24;;48.183054, -2.63434
160600026;2017;FRANCE;OISE;PLAILLY;ESPACE NATUREL;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2016;60494;RUETS DE SURVILLERS;;;CHEMIN;CHEMIN RURAL DU GENETRAY;;1;2017-03-14;CHEMIN CHEMIN RURAL DU GENETRAY;
160680014;2017;FRANCE;HAUT-RHIN;ZILLISHEIM;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Droit de priorité;Collectivités territoriales;2016;68384;NIEDERSTUECK;;;;;;1;2017-06-26;;47.695055, 7.294953
160720011;2017;FRANCE;SARTHE;SABLE SUR SARTHE;LOGEMENT;Ministère du budget, des comptes publics et de la réforme de l'Etat;DGFIP;Gré à gré;Personnes physiques non commerçantes;2016;72264;RÉSIDENCE DE LA CHARTRIE;11;;AVENUE;JOEL LE THEULE;;3;2017-07-12;11 AVENUE JOEL LE THEULE;47.839102, -0.325676
160770024;2017;FRANCE;SEINE-ET-MARNE;LA ROCHETTE;BATIMENT CULTUREL;Ministère de l'éducation nationale;AUTRES;Adjudication;Entreprises société;2016;77389;CHATEAU DE LA ROCHETTE;;;IMPASSE;DU CHATEAU;;1;2017-09-11;IMPASSE DU CHATEAU;48.511293, 2.665089
160770031;2017;FRANCE;SEINE-ET-MARNE;FONTAINEBLEAU;BATIMENT AGRICOLE OU D'ELEVAGE;Ministère de l'agriculture et de la pêche;ONF;Adjudication;Personne physique immatriculée (métropole);2016;77186;PLAINE RAYONNEE;;;ROUTE;PORTE NADON;;1;2017-09-12;ROUTE PORTE NADON;48.417614, 2.726541
160790036;2017;FRANCE;DEUX-SÈVRES;SECONDIGNY;BATIMENT TECHNIQUE;Ministère de l'agriculture et de la pêche;ONF;Appel d'offres;Personnes physiques non commerçantes;2016;79311;FORÊT DE SECONDIGNY;;;ROUTE;D 25 / GARAGE DE LA MAISON FORESTIÈRE DE L'ABBAYE;;1;2017-02-21;ROUTE D 25 / GARAGE DE LA MAISON FORESTIÈRE DE L'ABBAYE;46.617796, -0.443308
160840010;2017;FRANCE;VAUCLUSE;L ISLE SUR LA SORGUE;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2016;84054;VELORGUES;;;VOIE;VELORGUES L'ISLE SUR LA SORGUE;;1;2017-05-09;VOIE VELORGUES L'ISLE SUR LA SORGUE;43.904546, 5.064156
170070012;2017;FRANCE;ARDÈCHE;TOURNON SUR RHONE;SUPPORT DE PARCELLE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Autres droits;Collectivités territoriales;2017;07324;QUARTIER SAINT VINCENT;;;;;;1;2017-04-25;;45.066699, 4.832309
170150010;2017;FRANCE;CANTAL;LAVEISSIERE;BATIMENT D'ENSEIGNEMENT OU DE SPORT;Biens non affectés;N/A;Droit de priorité;Collectivités territoriales;2017;15101;LE LIORAN;;;;;;1;2017-12-11;;45.115809, 2.805434
170430015;2017;FRANCE;HAUTE-LOIRE;LE PERTUIS;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Appel d'offres;Personnes physiques non commerçantes;2017;43150;FOURCHERIE;;;;;;1;2017-10-23;;45.095655, 4.057683
170500015;2017;FRANCE;MANCHE;TOLLEVAST;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Appel d'offres;Entreprises société;2017;50599;LES CHEVRES;;;;;;1;2017-07-31;;49.574496, -1.626592
170520010;2017;FRANCE;HAUTE-MARNE;PARNOY EN BASSIGNY;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2017;52377;LE METRAINARD;;;;;;1;2017-01-24;;48.006988, 5.643657
170540010;2017;FRANCE;MEURTHE-ET-MOSELLE;CHAMPIGNEULLES;ESPACE NATUREL;Ministère de l'agriculture et de la pêche;ONF;Autres droits;Entreprises société;2017;54115;TERRAINS DE BELLEFONTAINE;;;VOIE;PIECE DE LA BELLE FONTAINE;;1;2017-03-06;VOIE PIECE DE LA BELLE FONTAINE;
170570016;2017;FRANCE;MOSELLE;WOIPPY;LOGEMENT;Ministère de la défense;AUTRES;Adjudication;Entreprises société;2017;57751;;12;;RUE;HENRI DE LADONCHAMPS;;1;2017-10-06;12 RUE HENRI DE LADONCHAMPS;49.152228, 6.148472
170620029;2017;FRANCE;PAS-DE-CALAIS;GAUCHIN VERLOINGT;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2017;62367;LE VILLAGE;;;IMPASSE;DU PETIT GAUCHIN;;1;2017-10-17;IMPASSE DU PETIT GAUCHIN;50.382583, 2.326187
170670011;2017;FRANCE;BAS-RHIN;STRASBOURG;BUREAU;Services du Premier ministre;Cour des comptes et juridictions financières;Appel d'offres;Entreprises société;2017;67482;;14;;RUE;DU FAUBOURG DE PIERRE;;1;2017-11-27;14 RUE DU FAUBOURG DE PIERRE;48.587695, 7.746287
170680013;2017;FRANCE;HAUT-RHIN;HESINGUE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGAC;Droit de priorité;Collectivités territoriales;2017;68135;BETTLERMATTEN;;;;;;1;2017-11-24;;47.575626, 7.521156
170770016;2017;FRANCE;SEINE-ET-MARNE;REAU;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Etablissements publics locaux;2017;77384;DNID - ESSEAUNE;;;;;;1;2017-08-08;;48.6101, 2.6229
170830013;2017;FRANCE;VAR;FAYENCE;BUREAU;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Gré à gré;Collectivités territoriales;2017;83055;LE GRAND JARDIN;;;;;;1;2017-10-19;;43.622889, 6.693586
170850013;2017;FRANCE;VENDÉE;FONTENAY LE COMTE;ESPACE NATUREL;Ministère de la défense;AUTRES;Gré à gré;Collectivités territoriales;2017;85244;BIOSSAIS;;;CHEMIN;85200 FONTENAY LE COMTE;;1;2017-06-12;CHEMIN 85200 FONTENAY LE COMTE;
170880010;2017;FRANCE;VOSGES;MOYENMOUTIER;ESPACE NATUREL;Biens non affectés;N/A;Appel d'offres;Personnes physiques non commerçantes;2017;88319;AU PRUNIER;;;;;;1;2017-03-23;;48.378813, 6.912661
170880011;2017;FRANCE;VOSGES;RUPT SUR MOSELLE;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Droit de priorité;Collectivités territoriales;2017;88408;LES SAUSSES;;;;;;1;2017-03-03;;47.926523, 6.66212
170880019;2017;FRANCE;VOSGES;CHARMES;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2017;88090;BAHEREY;;;;;;1;2017-10-13;;48.371581, 6.291679
170910011;2017;FRANCE;ESSONNE;BIEVRES;ESPACE AMENAGE;Ministère de la défense;OPERATEUR;Autres droits;Entreprises société;2017;91064;RUE DE PARIS;;;;;;1;2017-02-23;;48.754729, 2.215137
170920020;2017;FRANCE;HAUTS-DE-SEINE;NANTERRE;ESPACE AMENAGE;Biens non affectés;N/A;Gré à gré;Collectivités territoriales;2017;92050;;;;BOULEVARD;BLAISE PASCAL;;1;2017-10-09;BOULEVARD BLAISE PASCAL;48.899753, 2.210203
170940018;2017;FRANCE;VAL-DE-MARNE;CHEVILLY LARUE;BATIMENT TECHNIQUE;Ministère de l'agriculture et de la pêche;AUTRES;Gré à gré;Etablissements publics nationaux;2017;94021;;;;RUE;DES ROUTIERS;;1;2017-07-19;RUE DES ROUTIERS;48.75795, 2.366751
170950012;2017;FRANCE;VAL-D'OISE;CERGY;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Entreprises société;2017;95127;DNID;;;AVENUE;DU BON TEMPS;;1;2017-01-20;AVENUE DU BON TEMPS;
170990249;2017;TANZANIE;;;LOGEMENT;Ministère des affaires étrangères et européennes;Bien à l'étranger;;Personnes physiques non commerçantes;2017;;;;;;422, TOURE DRIVE MSASANI;;;2017-09-08;422, TOURE DRIVE MSASANI;
179730014;2017;FRANCE;GUYANE;AWALA YALIMAPO;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2017;97361;COSWINE;;;;;;1;2017-02-07;;5.676111, -53.926035
179730017;2017;FRANCE;GUYANE;ST LAURENT DU MARONI;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2017;97311;CARREFOUR DE MANA;;;;;;1;2017-03-15;;4.947303, -54.027754
179730023;2017;FRANCE;GUYANE;MONTSINERY TONNEGRANDE;ESPACE NATUREL;Biens non affectés;N/A;Gré à gré;Personnes physiques non commerçantes;2017;97313;QUESNEL EST;;;;;;1;2017-12-01;;4.811888, -52.507968
180770010;2017;FRANCE;SEINE-ET-MARNE;MOISSY CRAMAYEL;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Etablissements publics locaux;2018;77296;DNID - LA FOSSE CORNUE;;;;;;1;2017-10-06;;48.625288, 2.591583
180770012;2017;FRANCE;SEINE-ET-MARNE;LIEUSAINT;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Etablissements publics locaux;2018;77251;DNID - LES PERPIGNANS;;;;;;1;2017-11-17;;48.631428, 2.548109
180780011;2017;FRANCE;YVELINES;GUYANCOURT;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Collectivités territoriales;2018;78297;DNID - LA MARE JARRY;;;;;;1;2017-09-28;;48.769893, 2.072035
180950017;2017;FRANCE;VAL-D'OISE;ST OUEN L AUMONE;ESPACE AMENAGE;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Gré à gré;Etablissements publics locaux;2018;95572;DNID - LES BELLES VUES;;;;;;1;2017-12-19;;49.043577, 2.109547
160140026;2017;FRANCE;CALVADOS;COULVAIN;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;DGITM/DIT;Gré à gré;Personnes physiques non commerçantes;2016;14188;;;;ROUTE;SEULLINE;;1;2017-01-17;ROUTE SEULLINE;
160250020;2017;FRANCE;DOUBS;VILLARS LES BLAMONT;ESPACE NATUREL;Ministère de l'économie, de l'industrie et de l'emploi;AUTRES;Appel d'offres;Personnes physiques non commerçantes;2016;25615;PRÈS MONSIEUR;;;IMPASSE;VILLARS LES BLAMONT;;1;2017-01-31;IMPASSE VILLARS LES BLAMONT;47.363711, 6.868063
160320016;2017;FRANCE;GERS;AUCH;ESPACE NATUREL;Ministère de l'écologie, du développement durable, des transports et du logement;Autres;Appel d'offres;Personnes physiques non commerçantes;2016;32013;EN GUILHEMOT;;;;;;1;2017-10-23;;43.644497, 0.588419
